onset	duration	label	type	connector	trial	unusable_trial	classification	comments
0	0	ecog_L157		0	97	0		
0	0	ecog_L157		0	98	0		
0	0	ecog_L157		0	99	0		
0	0	ecog_L157		0	100	0		
0	0	ecog_L157		0	101	0		
0	0	ecog_L157		0	102	0		
0	0	ecog_L157		0	103	0		
0	0	ecog_L157		0	104	0		
0	0	ecog_L157		0	105	0		
0	0	ecog_L157		0	106	0		
0	0	ecog_L157		0	107	0		
0	0	ecog_L157		0	108	0		
0	0	ecog_L157		0	109	0		
0	0	ecog_L157		0	110	0		
0	0	ecog_L157		0	111	0		
0	0	ecog_L157		0	112	0		
0	0	ecog_L157		0	113	0		
0	0	ecog_L157		0	114	0		
0	0	ecog_L157		0	115	0		
0	0	ecog_L157		0	116	0		
0	0	ecog_L157		0	117	0		
0	0	ecog_L157		0	118	0		
0	0	ecog_L157		0	119	0		
0	0	ecog_L157		0	120	0		
0	0	ecog_L157		0	121	0		
0	0	ecog_L157		0	122	0		
0	0	ecog_L157		0	123	0		
0	0	ecog_L157		0	124	0		
0	0	ecog_L157		0	125	0		
0	0	ecog_L157		0	126	0		
0	0	ecog_L157		0	127	0		
0	0	ecog_L157		0	128	0		
0	0	ecog_L157		0	129	0		
0	0	ecog_L157		0	130	0		
0	0	ecog_L157		0	131	0		
0	0	ecog_L157		0	132	0		
0	0	ecog_L157		0	133	0		
0	0	ecog_L157		0	134	0		
0	0	ecog_L157		0	135	0		
0	0	ecog_L157		0	136	0		
0	0	ecog_L157		0	137	0		
0	0	ecog_L157		0	138	0		
0	0	ecog_L157		0	139	0		
0	0	ecog_L157		0	140	0		
0	0	ecog_L157		0	141	0		
0	0	ecog_L157		0	142	0		
0	0	ecog_L157		0	143	0		
0	0	ecog_L157		0	144	0		
0	0	ecog_L158		0	1	0		
0	0	ecog_L158		0	2	0		
0	0	ecog_L158		0	3	0		
0	0	ecog_L158		0	4	0		
0	0	ecog_L158		0	5	0		
0	0	ecog_L158		0	6	0		
0	0	ecog_L158		0	7	0		
0	0	ecog_L158		0	8	0		
0	0	ecog_L158		0	9	0		
0	0	ecog_L158		0	10	0		
0	0	ecog_L158		0	11	0		
0	0	ecog_L158		0	12	0		
0	0	ecog_L158		0	13	0		
0	0	ecog_L158		0	14	0		
0	0	ecog_L158		0	15	0		
0	0	ecog_L158		0	16	0		
0	0	ecog_L158		0	17	0		
0	0	ecog_L158		0	18	0		
0	0	ecog_L158		0	19	0		
0	0	ecog_L158		0	20	0		
0	0	ecog_L158		0	21	0		
0	0	ecog_L158		0	22	0		
0	0	ecog_L158		0	23	0		
0	0	ecog_L158		0	24	0		
0	0	ecog_L158		0	25	0		
0	0	ecog_L158		0	26	0		
0	0	ecog_L158		0	27	0		
0	0	ecog_L158		0	28	0		
0	0	ecog_L158		0	29	0		
0	0	ecog_L158		0	30	0		
0	0	ecog_L158		0	31	0		
0	0	ecog_L158		0	32	0		
0	0	ecog_L158		0	33	0		
0	0	ecog_L158		0	34	0		
0	0	ecog_L158		0	35	0		
0	0	ecog_L158		0	36	0		
0	0	ecog_L158		0	37	0		
0	0	ecog_L158		0	38	0		
0	0	ecog_L158		0	39	0		
0	0	ecog_L158		0	40	0		
0	0	ecog_L158		0	41	0		
0	0	ecog_L158		0	42	0		
0	0	ecog_L158		0	43	0		
0	0	ecog_L158		0	44	0		
0	0	ecog_L158		0	45	0		
0	0	ecog_L158		0	46	0		
0	0	ecog_L158		0	47	0		
0	0	ecog_L158		0	48	0		
0	0	ecog_L158		0	49	0		
0	0	ecog_L158		0	50	0		
0	0	ecog_L158		0	51	0		
0	0	ecog_L158		0	52	0		
0	0	ecog_L158		0	53	0		
0	0	ecog_L158		0	54	0		
0	0	ecog_L158		0	55	0		
0	0	ecog_L158		0	56	0		
0	0	ecog_L158		0	57	0		
0	0	ecog_L158		0	58	0		
0	0	ecog_L158		0	59	0		
0	0	ecog_L158		0	60	0		
0	0	ecog_L158		0	61	0		
0	0	ecog_L158		0	62	0		
0	0	ecog_L158		0	63	0		
0	0	ecog_L158		0	64	0		
0	0	ecog_L158		0	65	0		
0	0	ecog_L158		0	66	0		
0	0	ecog_L158		0	67	0		
0	0	ecog_L158		0	68	0		
0	0	ecog_L158		0	69	0		
0	0	ecog_L158		0	70	0		
0	0	ecog_L158		0	71	0		
0	0	ecog_L158		0	72	0		
0	0	ecog_L158		0	73	0		
0	0	ecog_L158		0	74	0		
0	0	ecog_L158		0	75	0		
0	0	ecog_L158		0	76	0		
0	0	ecog_L158		0	77	0		
0	0	ecog_L158		0	78	0		
0	0	ecog_L158		0	79	0		
0	0	ecog_L158		0	80	0		
0	0	ecog_L158		0	81	0		
0	0	ecog_L158		0	82	0		
0	0	ecog_L158		0	83	0		
0	0	ecog_L158		0	84	0		
0	0	ecog_L158		0	85	0		
0	0	ecog_L158		0	86	0		
0	0	ecog_L158		0	87	0		
0	0	ecog_L158		0	88	0		
0	0	ecog_L158		0	89	0		
0	0	ecog_L158		0	90	0		
0	0	ecog_L158		0	91	0		
0	0	ecog_L158		0	92	0		
0	0	ecog_L158		0	93	0		
0	0	ecog_L158		0	94	0		
0	0	ecog_L158		0	95	0		
0	0	ecog_L158		0	96	0		
0	0	ecog_L158		0	97	0		
0	0	ecog_L158		0	98	0		
0	0	ecog_L158		0	99	0		
0	0	ecog_L158		0	100	0		
0	0	ecog_L158		0	101	0		
0	0	ecog_L158		0	102	0		
0	0	ecog_L158		0	103	0		
0	0	ecog_L158		0	104	0		
0	0	ecog_L158		0	105	0		
0	0	ecog_L158		0	106	0		
0	0	ecog_L158		0	107	0		
0	0	ecog_L158		0	108	0		
0	0	ecog_L158		0	109	0		
0	0	ecog_L158		0	110	0		
0	0	ecog_L158		0	111	0		
0	0	ecog_L158		0	112	0		
0	0	ecog_L158		0	113	0		
0	0	ecog_L158		0	114	0		
0	0	ecog_L158		0	115	0		
0	0	ecog_L158		0	116	0		
0	0	ecog_L158		0	117	0		
0	0	ecog_L158		0	118	0		
0	0	ecog_L158		0	119	0		
0	0	ecog_L158		0	120	0		
0	0	ecog_L158		0	121	0		
0	0	ecog_L158		0	122	0		
0	0	ecog_L158		0	123	0		
0	0	ecog_L158		0	124	0		
0	0	ecog_L158		0	125	0		
0	0	ecog_L158		0	126	0		
0	0	ecog_L158		0	127	0		
0	0	ecog_L158		0	128	0		
0	0	ecog_L158		0	129	0		
0	0	ecog_L158		0	130	0		
0	0	ecog_L158		0	131	0		
0	0	ecog_L158		0	132	0		
0	0	ecog_L158		0	133	0		
0	0	ecog_L158		0	134	0		
0	0	ecog_L158		0	135	0		
0	0	ecog_L158		0	136	0		
0	0	ecog_L158		0	137	0		
0	0	ecog_L158		0	138	0		
0	0	ecog_L158		0	139	0		
0	0	ecog_L158		0	140	0		
0	0	ecog_L158		0	141	0		
0	0	ecog_L158		0	142	0		
0	0	ecog_L158		0	143	0		
0	0	ecog_L158		0	144	0		
0	0	ecog_L159		0	1	0		
0	0	ecog_L159		0	2	0		
0	0	ecog_L159		0	3	0		
0	0	ecog_L159		0	4	0		
0	0	ecog_L159		0	5	0		
0	0	ecog_L159		0	6	0		
0	0	ecog_L159		0	7	0		
0	0	ecog_L159		0	8	0		
0	0	ecog_L159		0	9	0		
0	0	ecog_L159		0	10	0		
0	0	ecog_L159		0	11	0		
0	0	ecog_L159		0	12	0		
0	0	ecog_L159		0	13	0		
0	0	ecog_L159		0	14	0		
0	0	ecog_L159		0	15	0		
0	0	ecog_L159		0	16	0		
0	0	ecog_L159		0	17	0		
0	0	ecog_L159		0	18	0		
0	0	ecog_L159		0	19	0		
0	0	ecog_L159		0	20	0		
0	0	ecog_L159		0	21	0		
0	0	ecog_L159		0	22	0		
0	0	ecog_L159		0	23	0		
0	0	ecog_L159		0	24	0		
0	0	ecog_L159		0	25	0		
0	0	ecog_L159		0	26	0		
0	0	ecog_L159		0	27	0		
0	0	ecog_L159		0	28	0		
0	0	ecog_L159		0	29	0		
0	0	ecog_L159		0	30	0		
0	0	ecog_L159		0	31	0		
0	0	ecog_L159		0	32	0		
0	0	ecog_L159		0	33	0		
0	0	ecog_L159		0	34	0		
0	0	ecog_L159		0	35	0		
0	0	ecog_L159		0	36	0		
0	0	ecog_L159		0	37	0		
0	0	ecog_L159		0	38	0		
0	0	ecog_L159		0	39	0		
0	0	ecog_L159		0	40	0		
0	0	ecog_L159		0	41	0		
0	0	ecog_L159		0	42	0		
0	0	ecog_L159		0	43	0		
0	0	ecog_L159		0	44	0		
0	0	ecog_L159		0	45	0		
0	0	ecog_L159		0	46	0		
0	0	ecog_L159		0	47	0		
0	0	ecog_L159		0	48	0		
0	0	ecog_L159		0	49	0		
0	0	ecog_L159		0	50	0		
0	0	ecog_L159		0	51	0		
0	0	ecog_L159		0	52	0		
0	0	ecog_L159		0	53	0		
0	0	ecog_L159		0	54	0		
0	0	ecog_L159		0	55	0		
0	0	ecog_L159		0	56	0		
0	0	ecog_L159		0	57	0		
0	0	ecog_L159		0	58	0		
0	0	ecog_L159		0	59	0		
0	0	ecog_L159		0	60	0		
0	0	ecog_L159		0	61	0		
0	0	ecog_L159		0	62	0		
0	0	ecog_L159		0	63	0		
0	0	ecog_L159		0	64	0		
0	0	ecog_L159		0	65	0		
0	0	ecog_L159		0	66	0		
0	0	ecog_L159		0	67	0		
0	0	ecog_L159		0	68	0		
0	0	ecog_L159		0	69	0		
0	0	ecog_L159		0	70	0		
0	0	ecog_L159		0	71	0		
0	0	ecog_L159		0	72	0		
0	0	ecog_L159		0	73	0		
0	0	ecog_L159		0	74	0		
0	0	ecog_L159		0	75	0		
0	0	ecog_L159		0	76	0		
0	0	ecog_L159		0	77	0		
0	0	ecog_L159		0	78	0		
0	0	ecog_L159		0	79	0		
0	0	ecog_L159		0	80	0		
0	0	ecog_L159		0	81	0		
0	0	ecog_L159		0	82	0		
0	0	ecog_L159		0	83	0		
0	0	ecog_L159		0	84	0		
0	0	ecog_L159		0	85	0		
0	0	ecog_L159		0	86	0		
0	0	ecog_L159		0	87	0		
0	0	ecog_L159		0	88	0		
0	0	ecog_L159		0	89	0		
0	0	ecog_L159		0	90	0		
0	0	ecog_L159		0	91	0		
0	0	ecog_L159		0	92	0		
0	0	ecog_L159		0	93	0		
0	0	ecog_L159		0	94	0		
0	0	ecog_L159		0	95	0		
0	0	ecog_L159		0	96	0		
0	0	ecog_L159		0	97	0		
0	0	ecog_L159		0	98	0		
0	0	ecog_L159		0	99	0		
0	0	ecog_L159		0	100	0		
0	0	ecog_L159		0	101	0		
0	0	ecog_L159		0	102	0		
0	0	ecog_L159		0	103	0		
0	0	ecog_L159		0	104	0		
0	0	ecog_L159		0	105	0		
0	0	ecog_L159		0	106	0		
0	0	ecog_L159		0	107	0		
0	0	ecog_L159		0	108	0		
0	0	ecog_L159		0	109	0		
0	0	ecog_L159		0	110	0		
0	0	ecog_L159		0	111	0		
0	0	ecog_L159		0	112	0		
0	0	ecog_L159		0	113	0		
0	0	ecog_L159		0	114	0		
0	0	ecog_L159		0	115	0		
0	0	ecog_L159		0	116	0		
0	0	ecog_L159		0	117	0		
0	0	ecog_L159		0	118	0		
0	0	ecog_L159		0	119	0		
0	0	ecog_L159		0	120	0		
0	0	ecog_L159		0	121	0		
0	0	ecog_L159		0	122	0		
0	0	ecog_L159		0	123	0		
0	0	ecog_L159		0	124	0		
0	0	ecog_L159		0	125	0		
0	0	ecog_L159		0	126	0		
0	0	ecog_L159		0	127	0		
0	0	ecog_L159		0	128	0		
0	0	ecog_L159		0	129	0		
0	0	ecog_L159		0	130	0		
0	0	ecog_L159		0	131	0		
0	0	ecog_L159		0	132	0		
0	0	ecog_L159		0	133	0		
0	0	ecog_L159		0	134	0		
0	0	ecog_L159		0	135	0		
0	0	ecog_L159		0	136	0		
0	0	ecog_L159		0	137	0		
0	0	ecog_L159		0	138	0		
0	0	ecog_L159		0	139	0		
0	0	ecog_L159		0	140	0		
0	0	ecog_L159		0	141	0		
0	0	ecog_L159		0	142	0		
0	0	ecog_L159		0	143	0		
0	0	ecog_L159		0	144	0		
0	0	ecog_L160		0	1	0		
0	0	ecog_L160		0	2	0		
0	0	ecog_L160		0	3	0		
0	0	ecog_L160		0	4	0		
0	0	ecog_L160		0	5	0		
0	0	ecog_L160		0	6	0		
0	0	ecog_L160		0	7	0		
0	0	ecog_L160		0	8	0		
0	0	ecog_L160		0	9	0		
0	0	ecog_L160		0	10	0		
0	0	ecog_L160		0	11	0		
0	0	ecog_L160		0	12	0		
0	0	ecog_L160		0	13	0		
0	0	ecog_L160		0	14	0		
0	0	ecog_L160		0	15	0		
0	0	ecog_L160		0	16	0		
0	0	ecog_L160		0	17	0		
0	0	ecog_L160		0	18	0		
0	0	ecog_L160		0	19	0		
0	0	ecog_L160		0	20	0		
0	0	ecog_L160		0	21	0		
0	0	ecog_L160		0	22	0		
0	0	ecog_L160		0	23	0		
0	0	ecog_L160		0	24	0		
0	0	ecog_L160		0	25	0		
0	0	ecog_L160		0	26	0		
0	0	ecog_L160		0	27	0		
0	0	ecog_L160		0	28	0		
0	0	ecog_L160		0	29	0		
0	0	ecog_L160		0	30	0		
0	0	ecog_L160		0	31	0		
0	0	ecog_L160		0	32	0		
0	0	ecog_L160		0	33	0		
0	0	ecog_L160		0	34	0		
0	0	ecog_L160		0	35	0		
0	0	ecog_L160		0	36	0		
0	0	ecog_L160		0	37	0		
0	0	ecog_L160		0	38	0		
0	0	ecog_L160		0	39	0		
0	0	ecog_L160		0	40	0		
0	0	ecog_L160		0	41	0		
0	0	ecog_L160		0	42	0		
0	0	ecog_L160		0	43	0		
0	0	ecog_L160		0	44	0		
0	0	ecog_L160		0	45	0		
0	0	ecog_L160		0	46	0		
0	0	ecog_L160		0	47	0		
0	0	ecog_L160		0	48	0		
0	0	ecog_L160		0	49	0		
0	0	ecog_L160		0	50	0		
0	0	ecog_L160		0	51	0		
0	0	ecog_L160		0	52	0		
0	0	ecog_L160		0	53	0		
0	0	ecog_L160		0	54	0		
0	0	ecog_L160		0	55	0		
0	0	ecog_L160		0	56	0		
0	0	ecog_L160		0	57	0		
0	0	ecog_L160		0	58	0		
0	0	ecog_L160		0	59	0		
0	0	ecog_L160		0	60	0		
0	0	ecog_L160		0	61	0		
0	0	ecog_L160		0	62	0		
0	0	ecog_L160		0	63	0		
0	0	ecog_L160		0	64	0		
0	0	ecog_L160		0	65	0		
0	0	ecog_L160		0	66	0		
0	0	ecog_L160		0	67	0		
0	0	ecog_L160		0	68	0		
0	0	ecog_L160		0	69	0		
0	0	ecog_L160		0	70	0		
0	0	ecog_L160		0	71	0		
0	0	ecog_L160		0	72	0		
0	0	ecog_L160		0	73	0		
0	0	ecog_L160		0	74	0		
0	0	ecog_L160		0	75	0		
0	0	ecog_L160		0	76	0		
0	0	ecog_L160		0	77	0		
0	0	ecog_L160		0	78	0		
0	0	ecog_L160		0	79	0		
0	0	ecog_L160		0	80	0		
0	0	ecog_L160		0	81	0		
0	0	ecog_L160		0	82	0		
0	0	ecog_L160		0	83	0		
0	0	ecog_L160		0	84	0		
0	0	ecog_L160		0	85	0		
0	0	ecog_L160		0	86	0		
0	0	ecog_L160		0	87	0		
0	0	ecog_L160		0	88	0		
0	0	ecog_L160		0	89	0		
0	0	ecog_L160		0	90	0		
0	0	ecog_L160		0	91	0		
0	0	ecog_L160		0	92	0		
0	0	ecog_L160		0	93	0		
0	0	ecog_L160		0	94	0		
0	0	ecog_L160		0	95	0		
0	0	ecog_L160		0	96	0		
0	0	ecog_L160		0	97	0		
0	0	ecog_L160		0	98	0		
0	0	ecog_L160		0	99	0		
0	0	ecog_L160		0	100	0		
0	0	ecog_L160		0	101	0		
0	0	ecog_L160		0	102	0		
0	0	ecog_L160		0	103	0		
0	0	ecog_L160		0	104	0		
0	0	ecog_L160		0	105	0		
0	0	ecog_L160		0	106	0		
0	0	ecog_L160		0	107	0		
0	0	ecog_L160		0	108	0		
0	0	ecog_L160		0	109	0		
0	0	ecog_L160		0	110	0		
0	0	ecog_L160		0	111	0		
0	0	ecog_L160		0	112	0		
0	0	ecog_L160		0	113	0		
0	0	ecog_L160		0	114	0		
0	0	ecog_L160		0	115	0		
0	0	ecog_L160		0	116	0		
0	0	ecog_L160		0	117	0		
0	0	ecog_L160		0	118	0		
0	0	ecog_L160		0	119	0		
0	0	ecog_L160		0	120	0		
0	0	ecog_L160		0	121	0		
0	0	ecog_L160		0	122	0		
0	0	ecog_L160		0	123	0		
0	0	ecog_L160		0	124	0		
0	0	ecog_L160		0	125	0		
0	0	ecog_L160		0	126	0		
0	0	ecog_L160		0	127	0		
0	0	ecog_L160		0	128	0		
0	0	ecog_L160		0	129	0		
0	0	ecog_L160		0	130	0		
0	0	ecog_L160		0	131	0		
0	0	ecog_L160		0	132	0		
0	0	ecog_L160		0	133	0		
0	0	ecog_L160		0	134	0		
0	0	ecog_L160		0	135	0		
0	0	ecog_L160		0	136	0		
0	0	ecog_L160		0	137	0		
0	0	ecog_L160		0	138	0		
0	0	ecog_L160		0	139	0		
0	0	ecog_L160		0	140	0		
0	0	ecog_L160		0	141	0		
0	0	ecog_L160		0	142	0		
0	0	ecog_L160		0	143	0		
0	0	ecog_L160		0	144	0		
0	0	ecog_L161		0	1	0		
0	0	ecog_L161		0	2	0		
0	0	ecog_L161		0	3	0		
0	0	ecog_L161		0	4	0		
0	0	ecog_L161		0	5	0		
0	0	ecog_L161		0	6	0		
0	0	ecog_L161		0	7	0		
0	0	ecog_L161		0	8	0		
0	0	ecog_L161		0	9	0		
0	0	ecog_L161		0	10	0		
0	0	ecog_L161		0	11	0		
0	0	ecog_L161		0	12	0		
0	0	ecog_L161		0	13	0		
0	0	ecog_L161		0	14	0		
0	0	ecog_L161		0	15	0		
0	0	ecog_L161		0	16	0		
0	0	ecog_L161		0	17	0		
0	0	ecog_L161		0	18	0		
0	0	ecog_L161		0	19	0		
0	0	ecog_L161		0	20	0		
0	0	ecog_L161		0	21	0		
0	0	ecog_L161		0	22	0		
0	0	ecog_L161		0	23	0		
0	0	ecog_L161		0	24	0		
0	0	ecog_L161		0	25	0		
0	0	ecog_L161		0	26	0		
0	0	ecog_L161		0	27	0		
0	0	ecog_L161		0	28	0		
0	0	ecog_L161		0	29	0		
0	0	ecog_L161		0	30	0		
0	0	ecog_L161		0	31	0		
0	0	ecog_L161		0	32	0		
0	0	ecog_L161		0	33	0		
0	0	ecog_L161		0	34	0		
0	0	ecog_L161		0	35	0		
0	0	ecog_L161		0	36	0		
0	0	ecog_L161		0	37	0		
0	0	ecog_L161		0	38	0		
0	0	ecog_L161		0	39	0		
0	0	ecog_L161		0	40	0		
0	0	ecog_L161		0	41	0		
0	0	ecog_L161		0	42	0		
0	0	ecog_L161		0	43	0		
0	0	ecog_L161		0	44	0		
0	0	ecog_L161		0	45	0		
0	0	ecog_L161		0	46	0		
0	0	ecog_L161		0	47	0		
0	0	ecog_L161		0	48	0		
0	0	ecog_L161		0	49	0		
0	0	ecog_L161		0	50	0		
0	0	ecog_L161		0	51	0		
0	0	ecog_L161		0	52	0		
0	0	ecog_L161		0	53	0		
0	0	ecog_L161		0	54	0		
0	0	ecog_L161		0	55	0		
0	0	ecog_L161		0	56	0		
0	0	ecog_L161		0	57	0		
0	0	ecog_L161		0	58	0		
0	0	ecog_L161		0	59	0		
0	0	ecog_L161		0	60	0		
0	0	ecog_L161		0	61	0		
0	0	ecog_L161		0	62	0		
0	0	ecog_L161		0	63	0		
0	0	ecog_L161		0	64	0		
0	0	ecog_L161		0	65	0		
0	0	ecog_L161		0	66	0		
0	0	ecog_L161		0	67	0		
0	0	ecog_L161		0	68	0		
0	0	ecog_L161		0	69	0		
0	0	ecog_L161		0	70	0		
0	0	ecog_L161		0	71	0		
0	0	ecog_L161		0	72	0		
0	0	ecog_L161		0	73	0		
0	0	ecog_L161		0	74	0		
0	0	ecog_L161		0	75	0		
0	0	ecog_L161		0	76	0		
0	0	ecog_L161		0	77	0		
0	0	ecog_L161		0	78	0		
0	0	ecog_L161		0	79	0		
0	0	ecog_L161		0	80	0		
0	0	ecog_L161		0	81	0		
0	0	ecog_L161		0	82	0		
0	0	ecog_L161		0	83	0		
0	0	ecog_L161		0	84	0		
0	0	ecog_L161		0	85	0		
0	0	ecog_L161		0	86	0		
0	0	ecog_L161		0	87	0		
0	0	ecog_L161		0	88	0		
0	0	ecog_L161		0	89	0		
0	0	ecog_L161		0	90	0		
0	0	ecog_L161		0	91	0		
0	0	ecog_L161		0	92	0		
0	0	ecog_L161		0	93	0		
0	0	ecog_L161		0	94	0		
0	0	ecog_L161		0	95	0		
0	0	ecog_L161		0	96	0		
0	0	ecog_L161		0	97	0		
0	0	ecog_L161		0	98	0		
0	0	ecog_L161		0	99	0		
0	0	ecog_L161		0	100	0		
0	0	ecog_L161		0	101	0		
0	0	ecog_L161		0	102	0		
0	0	ecog_L161		0	103	0		
0	0	ecog_L161		0	104	0		
0	0	ecog_L161		0	105	0		
0	0	ecog_L161		0	106	0		
0	0	ecog_L161		0	107	0		
0	0	ecog_L161		0	108	0		
0	0	ecog_L161		0	109	0		
0	0	ecog_L161		0	110	0		
0	0	ecog_L161		0	111	0		
0	0	ecog_L161		0	112	0		
0	0	ecog_L161		0	113	0		
0	0	ecog_L161		0	114	0		
0	0	ecog_L161		0	115	0		
0	0	ecog_L161		0	116	0		
0	0	ecog_L161		0	117	0		
0	0	ecog_L161		0	118	0		
0	0	ecog_L161		0	119	0		
0	0	ecog_L161		0	120	0		
0	0	ecog_L161		0	121	0		
0	0	ecog_L161		0	122	0		
0	0	ecog_L161		0	123	0		
0	0	ecog_L161		0	124	0		
0	0	ecog_L161		0	125	0		
0	0	ecog_L161		0	126	0		
0	0	ecog_L161		0	127	0		
0	0	ecog_L161		0	128	0		
0	0	ecog_L161		0	129	0		
0	0	ecog_L161		0	130	0		
0	0	ecog_L161		0	131	0		
0	0	ecog_L161		0	132	0		
0	0	ecog_L161		0	133	0		
0	0	ecog_L161		0	134	0		
0	0	ecog_L161		0	135	0		
0	0	ecog_L161		0	136	0		
0	0	ecog_L161		0	137	0		
0	0	ecog_L161		0	138	0		
0	0	ecog_L161		0	139	0		
0	0	ecog_L161		0	140	0		
0	0	ecog_L161		0	141	0		
0	0	ecog_L161		0	142	0		
0	0	ecog_L161		0	143	0		
0	0	ecog_L161		0	144	0		
0	0	ecog_L162		0	1	0		
0	0	ecog_L162		0	2	0		
0	0	ecog_L162		0	3	0		
0	0	ecog_L162		0	4	0		
0	0	ecog_L162		0	5	0		
0	0	ecog_L162		0	6	0		
0	0	ecog_L162		0	7	0		
0	0	ecog_L162		0	8	0		
0	0	ecog_L162		0	9	0		
0	0	ecog_L162		0	10	0		
0	0	ecog_L162		0	11	0		
0	0	ecog_L162		0	12	0		
0	0	ecog_L162		0	13	0		
0	0	ecog_L162		0	14	0		
0	0	ecog_L162		0	15	0		
0	0	ecog_L162		0	16	0		
0	0	ecog_L162		0	17	0		
0	0	ecog_L162		0	18	0		
0	0	ecog_L162		0	19	0		
0	0	ecog_L162		0	20	0		
0	0	ecog_L162		0	21	0		
0	0	ecog_L162		0	22	0		
0	0	ecog_L162		0	23	0		
0	0	ecog_L162		0	24	0		
0	0	ecog_L162		0	25	0		
0	0	ecog_L162		0	26	0		
0	0	ecog_L162		0	27	0		
0	0	ecog_L162		0	28	0		
0	0	ecog_L162		0	29	0		
0	0	ecog_L162		0	30	0		
0	0	ecog_L162		0	31	0		
0	0	ecog_L162		0	32	0		
0	0	ecog_L162		0	33	0		
0	0	ecog_L162		0	34	0		
0	0	ecog_L162		0	35	0		
0	0	ecog_L162		0	36	0		
0	0	ecog_L162		0	37	0		
0	0	ecog_L162		0	38	0		
0	0	ecog_L162		0	39	0		
0	0	ecog_L162		0	40	0		
0	0	ecog_L162		0	41	0		
0	0	ecog_L162		0	42	0		
0	0	ecog_L162		0	43	0		
0	0	ecog_L162		0	44	0		
0	0	ecog_L162		0	45	0		
0	0	ecog_L162		0	46	0		
0	0	ecog_L162		0	47	0		
0	0	ecog_L162		0	48	0		
0	0	ecog_L162		0	49	0		
0	0	ecog_L162		0	50	0		
0	0	ecog_L162		0	51	0		
0	0	ecog_L162		0	52	0		
0	0	ecog_L162		0	53	0		
0	0	ecog_L162		0	54	0		
0	0	ecog_L162		0	55	0		
0	0	ecog_L162		0	56	0		
0	0	ecog_L162		0	57	0		
0	0	ecog_L162		0	58	0		
0	0	ecog_L162		0	59	0		
0	0	ecog_L162		0	60	0		
0	0	ecog_L162		0	61	0		
0	0	ecog_L162		0	62	0		
0	0	ecog_L162		0	63	0		
0	0	ecog_L162		0	64	0		
0	0	ecog_L162		0	65	0		
0	0	ecog_L162		0	66	0		
0	0	ecog_L162		0	67	0		
0	0	ecog_L162		0	68	0		
0	0	ecog_L162		0	69	0		
0	0	ecog_L162		0	70	0		
0	0	ecog_L162		0	71	0		
0	0	ecog_L162		0	72	0		
0	0	ecog_L162		0	73	0		
0	0	ecog_L162		0	74	0		
0	0	ecog_L162		0	75	0		
0	0	ecog_L162		0	76	0		
0	0	ecog_L162		0	77	0		
0	0	ecog_L162		0	78	0		
0	0	ecog_L162		0	79	0		
0	0	ecog_L162		0	80	0		
0	0	ecog_L162		0	81	0		
0	0	ecog_L162		0	82	0		
0	0	ecog_L162		0	83	0		
0	0	ecog_L162		0	84	0		
0	0	ecog_L162		0	85	0		
0	0	ecog_L162		0	86	0		
0	0	ecog_L162		0	87	0		
0	0	ecog_L162		0	88	0		
0	0	ecog_L162		0	89	0		
0	0	ecog_L162		0	90	0		
0	0	ecog_L162		0	91	0		
0	0	ecog_L162		0	92	0		
0	0	ecog_L162		0	93	0		
0	0	ecog_L162		0	94	0		
0	0	ecog_L162		0	95	0		
0	0	ecog_L162		0	96	0		
0	0	ecog_L162		0	97	0		
0	0	ecog_L162		0	98	0		
0	0	ecog_L162		0	99	0		
0	0	ecog_L162		0	100	0		
0	0	ecog_L162		0	101	0		
0	0	ecog_L162		0	102	0		
0	0	ecog_L162		0	103	0		
0	0	ecog_L162		0	104	0		
0	0	ecog_L162		0	105	0		
0	0	ecog_L162		0	106	0		
0	0	ecog_L162		0	107	0		
0	0	ecog_L162		0	108	0		
0	0	ecog_L162		0	109	0		
0	0	ecog_L162		0	110	0		
0	0	ecog_L162		0	111	0		
0	0	ecog_L162		0	112	0		
0	0	ecog_L162		0	113	0		
0	0	ecog_L162		0	114	0		
0	0	ecog_L162		0	115	0		
0	0	ecog_L162		0	116	0		
0	0	ecog_L162		0	117	0		
0	0	ecog_L162		0	118	0		
0	0	ecog_L162		0	119	0		
0	0	ecog_L162		0	120	0		
0	0	ecog_L162		0	121	0		
0	0	ecog_L162		0	122	0		
0	0	ecog_L162		0	123	0		
0	0	ecog_L162		0	124	0		
0	0	ecog_L162		0	125	0		
0	0	ecog_L162		0	126	0		
0	0	ecog_L162		0	127	0		
0	0	ecog_L162		0	128	0		
0	0	ecog_L162		0	129	0		
0	0	ecog_L162		0	130	0		
0	0	ecog_L162		0	131	0		
0	0	ecog_L162		0	132	0		
0	0	ecog_L162		0	133	0		
0	0	ecog_L162		0	134	0		
0	0	ecog_L162		0	135	0		
0	0	ecog_L162		0	136	0		
0	0	ecog_L162		0	137	0		
0	0	ecog_L162		0	138	0		
0	0	ecog_L162		0	139	0		
0	0	ecog_L162		0	140	0		
0	0	ecog_L162		0	141	0		
0	0	ecog_L162		0	142	0		
0	0	ecog_L162		0	143	0		
0	0	ecog_L162		0	144	0		
0	0	ecog_L163		0	1	0		
0	0	ecog_L163		0	2	0		
0	0	ecog_L163		0	3	0		
0	0	ecog_L163		0	4	0		
0	0	ecog_L163		0	5	0		
0	0	ecog_L163		0	6	0		
0	0	ecog_L163		0	7	0		
0	0	ecog_L163		0	8	0		
